id,bg_id,group_id,sub_group_id,is_mob,main_chara_num,pos_obj,second_pos_obj,position_file,grid_pos_x,grid_pos_y,priority,motion_name,timeline,timeline_actor,direction,chara_pos_y,chara_shadow,use_grid_pos_job_select,position_anim,fixed_render_order,se_cue_name01,se_cue_sheet01,se_start_frame01,se_cue_name02,se_cue_sheet02,se_start_frame02,effect_id,effect_start_sec
3000527,30005,5,4,0,5,chr04,,Job/Position/Type00/pfb_min_job_type00_05_pos,5,2,5,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3000528,30005,5,4,1,5,mob04,,Job/Position/Type00/pfb_min_job_type00_05_pos,5,2,5,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3000529,30005,5,5,0,5,chr05,,Job/Position/Type00/pfb_min_job_type00_05_pos,9,2,5,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3000530,30005,5,5,1,5,mob05,,Job/Position/Type00/pfb_min_job_type00_05_pos,9,2,5,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3000601,30006,1,1,0,1,chr01,,Job/Position/Type00/pfb_min_job_type00_06_pos,7,2,1,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3000602,30006,1,1,1,1,mob01,,Job/Position/Type00/pfb_min_job_type00_06_pos,7,2,1,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3000603,30006,2,1,0,2,chr01,,Job/Position/Type00/pfb_min_job_type00_06_pos,7,2,2,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3000604,30006,2,1,1,2,mob01,,Job/Position/Type00/pfb_min_job_type00_06_pos,7,2,2,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3000605,30006,2,2,0,2,chr02,,Job/Position/Type00/pfb_min_job_type00_06_pos,6,2,2,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3000606,30006,2,2,1,2,mob02,,Job/Position/Type00/pfb_min_job_type00_06_pos,6,2,2,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3000607,30006,3,1,0,3,chr01,,Job/Position/Type00/pfb_min_job_type00_06_pos,7,2,3,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3000608,30006,3,1,1,3,mob01,,Job/Position/Type00/pfb_min_job_type00_06_pos,7,2,3,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3000609,30006,3,2,0,3,chr02,,Job/Position/Type00/pfb_min_job_type00_06_pos,6,2,3,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3000610,30006,3,2,1,3,mob02,,Job/Position/Type00/pfb_min_job_type00_06_pos,6,2,3,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3000611,30006,3,3,0,3,chr03,,Job/Position/Type00/pfb_min_job_type00_06_pos,8,2,3,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3000612,30006,3,3,1,3,mob03,,Job/Position/Type00/pfb_min_job_type00_06_pos,8,2,3,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3000613,30006,4,1,0,4,chr01,,Job/Position/Type00/pfb_min_job_type00_06_pos,7,2,4,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3000614,30006,4,1,1,4,mob01,,Job/Position/Type00/pfb_min_job_type00_06_pos,7,2,4,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3000615,30006,4,2,0,4,chr02,,Job/Position/Type00/pfb_min_job_type00_06_pos,6,2,4,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3000616,30006,4,2,1,4,mob02,,Job/Position/Type00/pfb_min_job_type00_06_pos,6,2,4,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3000617,30006,4,3,0,4,chr03,,Job/Position/Type00/pfb_min_job_type00_06_pos,8,2,4,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3000618,30006,4,3,1,4,mob03,,Job/Position/Type00/pfb_min_job_type00_06_pos,8,2,4,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3000619,30006,4,4,0,4,chr04,,Job/Position/Type00/pfb_min_job_type00_06_pos,5,2,4,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3000620,30006,4,4,1,4,mob04,,Job/Position/Type00/pfb_min_job_type00_06_pos,5,2,4,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3000621,30006,5,1,0,5,chr01,,Job/Position/Type00/pfb_min_job_type00_06_pos,7,2,5,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3000622,30006,5,1,1,5,mob01,,Job/Position/Type00/pfb_min_job_type00_06_pos,7,2,5,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3000623,30006,5,2,0,5,chr02,,Job/Position/Type00/pfb_min_job_type00_06_pos,6,2,5,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3000624,30006,5,2,1,5,mob02,,Job/Position/Type00/pfb_min_job_type00_06_pos,6,2,5,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3000625,30006,5,3,0,5,chr03,,Job/Position/Type00/pfb_min_job_type00_06_pos,8,2,5,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3000626,30006,5,3,1,5,mob03,,Job/Position/Type00/pfb_min_job_type00_06_pos,8,2,5,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3000627,30006,5,4,0,5,chr04,,Job/Position/Type00/pfb_min_job_type00_06_pos,5,2,5,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3000628,30006,5,4,1,5,mob04,,Job/Position/Type00/pfb_min_job_type00_06_pos,5,2,5,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3000629,30006,5,5,0,5,chr05,,Job/Position/Type00/pfb_min_job_type00_06_pos,9,2,5,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3000630,30006,5,5,1,5,mob05,,Job/Position/Type00/pfb_min_job_type00_06_pos,9,2,5,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3000701,30007,1,1,0,1,chr01,,Job/Position/Type00/pfb_min_job_type00_07_pos,9,3,1,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3000702,30007,2,1,0,2,chr01,,Job/Position/Type00/pfb_min_job_type00_07_pos,8,3,2,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3000703,30007,2,2,0,2,chr02,,Job/Position/Type00/pfb_min_job_type00_07_pos,10,3,2,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3000704,30007,3,1,0,3,chr01,,Job/Position/Type00/pfb_min_job_type00_07_pos,9,3,3,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3000705,30007,3,2,0,3,chr02,,Job/Position/Type00/pfb_min_job_type00_07_pos,8,3,3,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3000706,30007,3,3,0,3,chr03,,Job/Position/Type00/pfb_min_job_type00_07_pos,10,3,3,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3000707,30007,4,1,0,4,chr01,,Job/Position/Type00/pfb_min_job_type00_07_pos,9,3,4,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3000708,30007,4,2,0,4,chr02,,Job/Position/Type00/pfb_min_job_type00_07_pos,8,3,4,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3000709,30007,4,3,0,4,chr03,,Job/Position/Type00/pfb_min_job_type00_07_pos,10,3,4,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3000710,30007,4,4,0,4,chr04,,Job/Position/Type00/pfb_min_job_type00_07_pos,7,3,4,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3000711,30007,5,1,0,5,chr01,,Job/Position/Type00/pfb_min_job_type00_07_pos,9,3,5,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3000712,30007,5,2,0,5,chr02,,Job/Position/Type00/pfb_min_job_type00_07_pos,8,3,5,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3000713,30007,5,3,0,5,chr03,,Job/Position/Type00/pfb_min_job_type00_07_pos,10,3,5,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3000714,30007,5,4,0,5,chr04,,Job/Position/Type00/pfb_min_job_type00_07_pos,7,3,5,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3000715,30007,5,5,0,5,chr05,,Job/Position/Type00/pfb_min_job_type00_07_pos,11,3,5,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3001001,30010,1,1,0,1,select_chr01,chr01,Job/Position/Type00/pfb_min_job_type00_01_pos,9,3,1,Job01_001,,,0,0,1,0,motion01,0,,,0,,,0,2,
3001002,30010,2,1,0,2,select_chr01,chr01,Job/Position/Type00/pfb_min_job_type00_01_pos,8,3,2,Job01_001,,,0,0,1,0,motion01,0,,,0,,,0,2,
3001003,30010,2,2,0,2,select_chr02,chr02,Job/Position/Type00/pfb_min_job_type00_01_pos,10,3,2,Job01_002,,,0,0,1,0,motion01,0,,,0,,,0,2,
3001004,30010,3,1,0,3,select_chr01,chr01,Job/Position/Type00/pfb_min_job_type00_01_pos,9,3,3,Job01_001,,,0,0,1,0,motion01,0,,,0,,,0,2,
3001005,30010,3,2,0,3,select_chr02,chr02,Job/Position/Type00/pfb_min_job_type00_01_pos,8,3,3,Job01_002,,,0,0,1,0,motion01,0,,,0,,,0,2,
3001006,30010,3,3,0,3,select_chr03,chr03,Job/Position/Type00/pfb_min_job_type00_01_pos,10,3,3,Job01_003,,,0,0,1,0,motion01,0,,,0,,,0,2,
3001007,30010,4,1,0,4,select_chr01,chr01,Job/Position/Type00/pfb_min_job_type00_01_pos,9,3,4,Job01_001,,,0,0,1,0,motion01,0,,,0,,,0,2,
3001008,30010,4,2,0,4,select_chr02,chr02,Job/Position/Type00/pfb_min_job_type00_01_pos,8,3,4,Job01_002,,,0,0,1,0,motion01,0,,,0,,,0,2,
3001009,30010,4,3,0,4,select_chr03,chr03,Job/Position/Type00/pfb_min_job_type00_01_pos,10,3,4,Job01_003,,,0,0,1,0,motion01,0,,,0,,,0,2,
3001010,30010,4,4,0,4,select_chr04,chr04,Job/Position/Type00/pfb_min_job_type00_01_pos,7,3,4,Job01_004,,,0,0,1,0,motion01,0,,,0,,,0,2,
3001011,30010,5,1,0,5,select_chr01,chr01,Job/Position/Type00/pfb_min_job_type00_01_pos,9,3,5,Job01_001,,,0,0,1,0,motion01,0,,,0,,,0,2,
3001012,30010,5,2,0,5,select_chr02,chr02,Job/Position/Type00/pfb_min_job_type00_01_pos,8,3,5,Job01_002,,,0,0,1,0,motion01,0,,,0,,,0,2,
3001013,30010,5,3,0,5,select_chr03,chr03,Job/Position/Type00/pfb_min_job_type00_01_pos,10,3,5,Job01_003,,,0,0,1,0,motion01,0,,,0,,,0,2,
3001014,30010,5,4,0,5,select_chr04,chr04,Job/Position/Type00/pfb_min_job_type00_01_pos,7,3,5,Job01_004,,,0,0,1,0,motion01,0,,,0,,,0,2,
3001015,30010,5,5,0,5,select_chr05,chr05,Job/Position/Type00/pfb_min_job_type00_01_pos,11,3,5,Job01_005,,,0,0,1,0,motion01,0,,,0,,,0,8,
3001016,30010,5,1,1,5,mob01,,Job/Position/Type00/pfb_min_job_type00_01_pos,0,0,5,JobMob01_001_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001017,30010,5,1,1,5,mob02,,Job/Position/Type00/pfb_min_job_type00_01_pos,0,0,5,JobMob01_002_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001018,30010,5,1,1,5,mob03,,Job/Position/Type00/pfb_min_job_type00_01_pos,0,0,5,JobMob01_003_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001019,30010,5,1,1,5,mob04,,Job/Position/Type00/pfb_min_job_type00_01_pos,0,0,5,JobMob01_001_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001020,30010,5,1,1,5,mob05,,Job/Position/Type00/pfb_min_job_type00_01_pos,0,0,5,JobMob01_002_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001021,30010,5,1,1,5,mob06,,Job/Position/Type00/pfb_min_job_type00_01_pos,0,0,5,JobMob01_003_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001022,30010,5,1,1,5,mob07,,Job/Position/Type00/pfb_min_job_type00_01_pos,0,0,5,JobMob01_002_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001023,30010,5,1,1,5,mob08,,Job/Position/Type00/pfb_min_job_type00_02_pos,0,0,5,JobMob01_003_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001024,30010,5,1,1,5,mob09,,Job/Position/Type00/pfb_min_job_type00_01_pos,0,0,5,JobMob01_001_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001025,30010,5,1,1,5,mob10,,Job/Position/Type00/pfb_min_job_type00_02_pos,0,0,5,JobMob01_003_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001101,30011,1,1,0,1,select_chr01,chr01,Job/Position/Type00/pfb_min_job_type00_02_pos,9,3,1,Job01_001,,,0,0,1,0,motion01,0,,,0,,,0,3,
3001102,30011,2,1,0,2,select_chr01,chr01,Job/Position/Type00/pfb_min_job_type00_02_pos,8,3,2,Job01_001,,,0,0,1,0,motion01,0,,,0,,,0,3,
3001103,30011,2,2,0,2,select_chr02,chr02,Job/Position/Type00/pfb_min_job_type00_02_pos,10,3,2,Job01_002,,,0,0,1,0,motion01,0,,,0,,,0,3,
3001104,30011,3,1,0,3,select_chr01,chr01,Job/Position/Type00/pfb_min_job_type00_02_pos,9,3,3,Job01_001,,,0,0,1,0,motion01,0,,,0,,,0,3,
3001105,30011,3,2,0,3,select_chr02,chr02,Job/Position/Type00/pfb_min_job_type00_02_pos,8,3,3,Job01_002,,,0,0,1,0,motion01,0,,,0,,,0,3,
3001106,30011,3,3,0,3,select_chr03,chr03,Job/Position/Type00/pfb_min_job_type00_02_pos,10,3,3,Job01_003,,,0,0,1,0,motion01,0,,,0,,,0,3,
3001107,30011,4,1,0,4,select_chr01,chr01,Job/Position/Type00/pfb_min_job_type00_02_pos,9,3,4,Job01_001,,,0,0,1,0,motion01,0,,,0,,,0,3,
3001108,30011,4,2,0,4,select_chr02,chr02,Job/Position/Type00/pfb_min_job_type00_02_pos,8,3,4,Job01_002,,,0,0,1,0,motion01,0,,,0,,,0,3,
3001109,30011,4,3,0,4,select_chr03,chr03,Job/Position/Type00/pfb_min_job_type00_02_pos,10,3,4,Job01_003,,,0,0,1,0,motion01,0,,,0,,,0,3,
3001110,30011,4,4,0,4,select_chr04,chr04,Job/Position/Type00/pfb_min_job_type00_02_pos,7,3,4,Job01_004,,,0,0,1,0,motion01,0,,,0,,,0,3,
3001111,30011,5,1,0,5,select_chr01,chr01,Job/Position/Type00/pfb_min_job_type00_02_pos,9,3,5,Job01_001,,,0,0,1,0,motion01,0,,,0,,,0,3,
3001112,30011,5,2,0,5,select_chr02,chr02,Job/Position/Type00/pfb_min_job_type00_02_pos,8,3,5,Job01_002,,,0,0,1,0,motion01,0,,,0,,,0,3,
3001113,30011,5,3,0,5,select_chr03,chr03,Job/Position/Type00/pfb_min_job_type00_02_pos,10,3,5,Job01_003,,,0,0,1,0,motion01,0,,,0,,,0,3,
3001114,30011,5,4,0,5,select_chr04,chr04,Job/Position/Type00/pfb_min_job_type00_02_pos,7,3,5,Job01_004,,,0,0,1,0,motion01,0,,,0,,,0,3,
3001115,30011,5,5,0,5,select_chr05,chr05,Job/Position/Type00/pfb_min_job_type00_02_pos,11,3,5,Job01_005,,,0,0,1,0,motion01,0,,,0,,,0,9,
3001116,30011,5,5,1,5,mob01,,Job/Position/Type00/pfb_min_job_type00_02_pos,12,3,5,JobMob01_001_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001117,30011,5,5,1,5,mob02,,Job/Position/Type00/pfb_min_job_type00_02_pos,16,3,5,JobMob01_002_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001118,30011,5,5,1,5,mob03,,Job/Position/Type00/pfb_min_job_type00_02_pos,14,3,5,JobMob01_001_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001119,30011,5,5,1,5,mob04,,Job/Position/Type00/pfb_min_job_type00_02_pos,15,3,5,JobMob01_001_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001120,30011,5,5,1,5,mob05,,Job/Position/Type00/pfb_min_job_type00_02_pos,16,3,5,JobMob01_002_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001121,30011,5,5,1,5,mob06,,Job/Position/Type00/pfb_min_job_type00_02_pos,17,3,5,JobMob01_003_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001122,30011,5,1,1,5,mob07,,Job/Position/Type00/pfb_min_job_type00_02_pos,0,0,5,JobMob01_002_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001123,30011,5,1,1,5,mob08,,Job/Position/Type00/pfb_min_job_type00_02_pos,0,0,5,JobMob01_003_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001124,30011,5,1,1,5,mob09,,Job/Position/Type00/pfb_min_job_type00_02_pos,0,0,5,JobMob01_001_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001125,30011,5,1,1,5,mob10,,Job/Position/Type00/pfb_min_job_type00_02_pos,0,0,5,JobMob01_002_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001201,30012,1,1,0,1,chr01,,Job/Position/Type00/pfb_min_job_type00_04_pos,7,3,1,Job03_001,,,0,0,1,0,,0,,,0,,,0,0,
3001202,30012,2,1,0,2,chr01,,Job/Position/Type00/pfb_min_job_type00_04_pos,6,2,2,Job03_002,,,0,0,1,0,,0,,,0,,,0,0,
3001203,30012,2,0,0,2,chr02,,Job/Position/Type00/pfb_min_job_type00_04_pos,8,2,2,Job03_002,,,0,0,1,0,,0,,,0,,,0,0,
3001204,30012,3,1,0,3,chr01,,Job/Position/Type00/pfb_min_job_type00_04_pos,7,3,3,Job03_001,,,0,0,1,0,,0,,,0,,,0,0,
3001205,30012,3,0,0,3,chr02,,Job/Position/Type00/pfb_min_job_type00_04_pos,6,2,3,Job03_002,,,0,0,1,0,,0,,,0,,,0,0,
3001206,30012,3,0,0,3,chr03,,Job/Position/Type00/pfb_min_job_type00_04_pos,8,2,3,Job03_002,,,0,0,1,0,,0,,,0,,,0,0,
3001207,30012,4,1,0,4,chr01,,Job/Position/Type00/pfb_min_job_type00_04_pos,7,3,4,Job03_001,,,0,0,1,0,,0,,,0,,,0,0,
3001208,30012,4,0,0,4,chr02,,Job/Position/Type00/pfb_min_job_type00_04_pos,6,2,4,Job03_002,,,0,0,1,0,,0,,,0,,,0,0,
3001209,30012,4,0,0,4,chr03,,Job/Position/Type00/pfb_min_job_type00_04_pos,8,2,4,Job03_002,,,0,0,1,0,,0,,,0,,,0,0,
3001210,30012,4,0,0,4,chr04,,Job/Position/Type00/pfb_min_job_type00_04_pos,5,1,4,Job03_002,,,0,0,1,0,,0,,,0,,,0,0,
3001211,30012,5,1,0,5,chr01,,Job/Position/Type00/pfb_min_job_type00_04_pos,7,3,5,Job03_001,,,0,0,1,0,,0,,,0,,,0,0,
3001212,30012,5,2,0,5,chr02,,Job/Position/Type00/pfb_min_job_type00_04_pos,6,2,5,Job03_002,,,0,0,1,0,,0,,,0,,,0,0,
3001213,30012,5,3,0,5,chr03,,Job/Position/Type00/pfb_min_job_type00_04_pos,8,2,5,Job03_002,,,0,0,1,0,,0,,,0,,,0,0,
3001214,30012,5,0,0,5,chr04,,Job/Position/Type00/pfb_min_job_type00_04_pos,5,1,5,Job03_003,,,0,0,1,0,,0,,,0,,,0,0,
3001215,30012,5,0,0,5,chr05,,Job/Position/Type00/pfb_min_job_type00_04_pos,9,1,5,Job03_003,,,0,0,1,0,,0,,,0,,,0,0,
3001216,30012,1,1,1,1,mob02,,Job/Position/Type00/pfb_min_job_type00_04_pos,7,6,5,Circle03_401,,,0,0,1,0,,0,,,0,,,0,0,
3001217,30012,2,1,1,2,mob02,,Job/Position/Type00/pfb_min_job_type00_04_pos,7,6,5,Circle03_401,,,0,0,1,0,,0,,,0,,,0,0,
3001218,30012,5,1,1,5,mob01,,Job/Position/Type00/pfb_min_job_type00_04_pos,6,6,5,JobMob03_001_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001219,30012,5,2,1,5,mob02,,Job/Position/Type00/pfb_min_job_type00_04_pos,7,6,5,JobMob03_001_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001220,30012,5,1,1,5,mob03,,Job/Position/Type00/pfb_min_job_type00_04_pos,8,6,5,JobMob01_003_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001221,30012,5,2,1,5,mob04,,Job/Position/Type00/pfb_min_job_type00_04_pos,9,6,5,JobMob03_001_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001222,30012,5,3,1,5,mob05,,Job/Position/Type00/pfb_min_job_type00_04_pos,10,6,5,JobMob01_002_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001223,30012,5,1,1,5,mob06,,Job/Position/Type00/pfb_min_job_type00_04_pos,11,6,5,JobMob01_003_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001224,30012,5,2,1,5,mob07,,Job/Position/Type00/pfb_min_job_type00_04_pos,12,6,5,JobMob01_001_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001225,30012,5,3,1,5,mob08,,Job/Position/Type00/pfb_min_job_type00_04_pos,13,6,5,JobMob01_002_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001226,30012,5,1,1,5,mob09,,Job/Position/Type00/pfb_min_job_type00_04_pos,14,6,5,JobMob01_001_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001227,30012,5,1,1,5,mob10,,Job/Position/Type00/pfb_min_job_type00_04_pos,15,6,5,Circle03_402,,,0,0,1,0,,0,,,0,,,0,0,
3001301,30013,1,1,0,1,chr01,,Job/Position/Type00/pfb_min_job_type00_05_pos,7,2,1,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001302,30013,1,1,1,1,mob01,,Job/Position/Type00/pfb_min_job_type00_05_pos,7,2,1,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001303,30013,2,1,0,2,chr01,,Job/Position/Type00/pfb_min_job_type00_05_pos,7,2,2,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001304,30013,2,1,1,2,mob01,,Job/Position/Type00/pfb_min_job_type00_05_pos,7,2,2,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001305,30013,2,2,0,2,chr02,,Job/Position/Type00/pfb_min_job_type00_05_pos,6,2,2,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001306,30013,2,2,1,2,mob02,,Job/Position/Type00/pfb_min_job_type00_05_pos,6,2,2,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001307,30013,3,1,0,3,chr01,,Job/Position/Type00/pfb_min_job_type00_05_pos,7,2,3,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001308,30013,3,1,1,3,mob01,,Job/Position/Type00/pfb_min_job_type00_05_pos,7,2,3,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001309,30013,3,2,0,3,chr02,,Job/Position/Type00/pfb_min_job_type00_05_pos,6,2,3,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001310,30013,3,2,1,3,mob02,,Job/Position/Type00/pfb_min_job_type00_05_pos,6,2,3,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001311,30013,3,3,0,3,chr03,,Job/Position/Type00/pfb_min_job_type00_05_pos,8,2,3,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001312,30013,3,3,1,3,mob03,,Job/Position/Type00/pfb_min_job_type00_05_pos,8,2,3,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001313,30013,4,1,0,4,chr01,,Job/Position/Type00/pfb_min_job_type00_05_pos,7,2,4,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001314,30013,4,1,1,4,mob01,,Job/Position/Type00/pfb_min_job_type00_05_pos,7,2,4,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001315,30013,4,2,0,4,chr02,,Job/Position/Type00/pfb_min_job_type00_05_pos,6,2,4,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001316,30013,4,2,1,4,mob02,,Job/Position/Type00/pfb_min_job_type00_05_pos,6,2,4,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001317,30013,4,3,0,4,chr03,,Job/Position/Type00/pfb_min_job_type00_05_pos,8,2,4,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001318,30013,4,3,1,4,mob03,,Job/Position/Type00/pfb_min_job_type00_05_pos,8,2,4,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001319,30013,4,4,0,4,chr04,,Job/Position/Type00/pfb_min_job_type00_05_pos,5,2,4,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001320,30013,4,4,1,4,mob04,,Job/Position/Type00/pfb_min_job_type00_05_pos,5,2,4,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001321,30013,5,1,0,5,chr01,,Job/Position/Type00/pfb_min_job_type00_05_pos,7,2,5,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001322,30013,5,1,1,5,mob01,,Job/Position/Type00/pfb_min_job_type00_05_pos,7,2,5,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001323,30013,5,2,0,5,chr02,,Job/Position/Type00/pfb_min_job_type00_05_pos,6,2,5,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001324,30013,5,2,1,5,mob02,,Job/Position/Type00/pfb_min_job_type00_05_pos,6,2,5,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001325,30013,5,3,0,5,chr03,,Job/Position/Type00/pfb_min_job_type00_05_pos,8,2,5,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001326,30013,5,3,1,5,mob03,,Job/Position/Type00/pfb_min_job_type00_05_pos,8,2,5,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001327,30013,5,4,0,5,chr04,,Job/Position/Type00/pfb_min_job_type00_05_pos,5,2,5,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
